"threshold_lux","threshold_log","indoor_precision","outdoor_precision","overall_accuracy","sensitivity","specificity","f1_score","auc"
2546,3.40585839931764,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2547,3.40602894496361,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2548,3.40619942366331,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2549,3.40636983546927,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2550,3.40654018043396,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2551,3.40671045860979,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2552,3.40688067004912,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2553,3.40705081480425,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2554,3.4072208929274,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2555,3.40739090447073,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2556,3.40756084948636,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2557,3.40773072802634,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2558,3.40790054014264,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2559,3.40807028588719,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2560,3.40823996531185,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2561,3.40840957846843,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2562,3.40857912540867,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2563,3.40874860618424,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2564,3.40891802084678,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2565,3.40908736944783,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2566,3.40925665203891,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2567,3.40942586867144,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2568,3.40959501939682,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2569,3.40976410426635,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2570,3.40993312333129,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2571,3.41010207664286,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2572,3.41027096425218,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2573,3.41043978621035,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2574,3.41060854256837,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2575,3.41077723337721,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2576,3.41094585868777,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2577,3.4111144185509,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2578,3.41128291301738,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2579,3.41145134213794,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2580,3.41161970596323,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2581,3.41178800454387,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2582,3.4119562379304,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2583,3.41212440617332,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2584,3.41229250932305,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2585,3.41246054742996,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2586,3.41262852054438,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2587,3.41279642871654,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2588,3.41296427199666,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2589,3.41313205043487,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2590,3.41329976408125,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2591,3.41346741298582,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2592,3.41363499719856,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2593,3.41380251676935,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2594,3.41396997174806,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2595,3.41413736218448,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2596,3.41430468812833,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2597,3.4144719496293,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2598,3.41463914673701,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2599,3.41480627950101,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2600,3.41497334797082,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2601,3.41514035219587,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2602,3.41530729222557,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2603,3.41547416810924,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2604,3.41564097989615,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2605,3.41580772763554,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2606,3.41597441137657,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2607,3.41614103116833,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2608,3.41630758705988,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2609,3.41647407910022,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2610,3.41664050733828,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2611,3.41680687182294,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2612,3.41697317260304,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2613,3.41713940972733,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2614,3.41730558324453,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2615,3.41747169320329,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2616,3.41763773965223,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2617,3.41780372263988,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2618,3.41796964221474,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2619,3.41813549842523,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2620,3.41830129131975,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2621,3.4184670209466,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2622,3.41863268735407,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2623,3.41879829059035,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2624,3.41896383070362,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2625,3.41912930774198,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2626,3.41929472175346,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2627,3.41946007278607,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2628,3.41962536088774,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2629,3.41979058610636,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2630,3.41995574848976,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2631,3.4201208480857,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2632,3.42028588494192,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2633,3.42045085910607,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2634,3.42061577062577,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2635,3.42078061954857,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2636,3.42094540592197,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2637,3.42111012979343,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2638,3.42127479121035,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2639,3.42143939022005,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2640,3.42160392686983,0.832,0.25,0.813953488372093,0.0454545454545455,0.97196261682243,0.0769230769230769,0.616270178419711
2641,3.42176840120692,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2642,3.42193281327851,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2643,3.42209716313171,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2644,3.4222614508136,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2645,3.4224256763712,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2646,3.42258983985148,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2647,3.42275394130135,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2648,3.42291798076766,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2649,3.42308195829723,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2650,3.42324587393681,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2651,3.42340972773309,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2652,3.42357351973274,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2653,3.42373724998233,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2654,3.42390091852842,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2655,3.42406452541749,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2656,3.42422807069598,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2657,3.42439155441028,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2658,3.42455497660671,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2659,3.42471833733157,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2660,3.42488163663107,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2661,3.42504487455139,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2662,3.42520805113866,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2663,3.42537116643894,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2664,3.42553422049826,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2665,3.42569721336259,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2666,3.42586014507784,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2667,3.42602301568988,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2668,3.42618582524451,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2669,3.42634857378751,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2670,3.42651126136458,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2671,3.42667388802137,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2672,3.42683645380351,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2673,3.42699895875654,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2674,3.42716140292597,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2675,3.42732378635725,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2676,3.42748610909579,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2677,3.42764837118693,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2678,3.42781057267599,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2679,3.42797271360821,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2680,3.42813479402879,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2681,3.42829681398288,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2682,3.42845877351558,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2683,3.42862067267194,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2684,3.42878251149695,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2685,3.42894429003557,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2686,3.4291060083327,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2687,3.42926766643317,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2688,3.42942926438179,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2689,3.4295908022233,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2690,3.42975228000241,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2691,3.42991369776375,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2692,3.43007505555194,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2693,3.43023635341151,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2694,3.43039759138697,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2695,3.43055876952276,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2696,3.43071988786328,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2697,3.43088094645289,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2698,3.43104194533589,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2699,3.43120288455652,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2700,3.43136376415899,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2701,3.43152458418745,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2702,3.43168534468601,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2703,3.43184604569873,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2704,3.4320066872696,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2705,3.43216726944259,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2706,3.4323277922616,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2707,3.43248825577051,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2708,3.43264866001311,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2709,3.43280900503317,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2710,3.43296929087441,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2711,3.43312951758049,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2712,3.43328968519503,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2713,3.4334497937616,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2714,3.43360984332372,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2715,3.43376983392487,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2716,3.43392976560846,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2717,3.43408963841789,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2718,3.43424945239648,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2719,3.4344092075875,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2720,3.4345689040342,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2721,3.43472854177976,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2722,3.43488812086732,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2723,3.43504764133996,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2724,3.43520710324075,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2725,3.43536650661266,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2726,3.43552585149865,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2727,3.43568513794163,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2728,3.43584436598444,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2729,3.4360035356699,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2730,3.43616264704076,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2731,3.43632170013973,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2732,3.43648069500949,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2733,3.43663963169266,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2734,3.4367985102318,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2735,3.43695733066945,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2736,3.43711609304808,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2737,3.43727479741012,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2738,3.43743344379797,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2739,3.43759203225396,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2740,3.43775056282039,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2741,3.4379090355395,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2742,3.43806745045349,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2743,3.43822580760453,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2744,3.43838410703471,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2745,3.43854234878611,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2746,3.43870053290074,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2747,3.43885865942056,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2748,3.43901672838751,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2749,3.43917473984347,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2750,3.43933269383026,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2751,3.43949059038968,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2752,3.43964842956347,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2753,3.43980621139333,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2754,3.4399639359209,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2755,3.4401216031878,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2756,3.44027921323559,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2757,3.44043676610577,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
2758,3.44059426183983,0.832268370607029,0.263157894736842,0.815503875968992,0.0454545454545455,0.973831775700935,0.0775193798449612,0.616270178419711
